entity,year,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
PASTO,2013,,,,,1,1,2,,2,1,,2,,,,1,1,,,,,,,,,,1,,,,,,,,4,,1,,,,,,2,,3,,1,,,1,2,,
PEREIRA,2013,,1,,1,,1,1,1,,,,,1,,,2,,1,,1,,1,,,,1,,,,1,,,,,,1,1,,,1,,,,,1,,1,,2,,1,1,
POPAYAN,2013,,1,,,,4,,4,1,1,,,,,,,1,,,1,,,,,,,1,1,,,3,,,,,1,4,,1,,1,,1,,2,,,,,1,,1,
PUERTO CARREÑO,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
PUERTO INIRIDA,2013,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUIBDO,2013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,
RIOHACHA,2013,,,,,,1,,,2,1,2,,,,2,,1,,,,1,1,,,1,1,,,,,,,,,,1,,,,1,,,1,,,,,,,,,,
SAN ANDRES CAP,2013,,1,,,,,,,,,2,,1,,,1,,,2,1,3,,,,,,,3,,,6,,,,,,,,1,6,2,,,2,,4,,,,,2,,
SAN JOSE DEL GUAVIARE,2013,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,,
SANTA MARTA,2013,,2,,4,,,,1,1,1,,,1,,,,,2,,1,,,1,,3,,,,,1,,1,,1,,1,2,,,,,,3,,,,,1,,,,,
SINCELEJO,2013,,,,1,,,,,,1,,,1,,,1,1,1,1,1,1,,,,,1,,,2,2,1,1,2,,,,2,1,1,1,,1,,,,2,2,,1,1,1,,
TUNJA,2013,,,,,,,,,,,,,,1,1,,,,,,,,,,1,,,,,1,,,,,,,,,1,,1,,,,,,,,,,,,
VALLEDUPAR,2013,,,,,,,,,2,,,,,,2,,,,,,,,1,,,4,1,,,1,1,2,,,,,,1,,,,,,,,,,1,,1,1,,
VILLAVICENCIO,2013,1,,,,,,,,,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,1,,
YOPAL,2013,,,,2,,,1,,,,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,1,,,,,,,,,
ARAUCA CAP,2014,,,,,1,,1,,,,2,,,,1,,,,,,,,1,,,,,,,,,,,,1,1,,,,,,1,1,,1,,,,,,,,
ARMENIA,2014,,,,,1,,,,1,,1,,,1,,1,,,,1,1,,,,,,,,,1,2,1,,,1,,,2,,1,,,2,,,,,,1,,,,
BARRANQUILLA,2014,,,1,1,,,1,1,,,2,,1,,1,1,2,1,1,2,1,,1,3,1,1,4,,2,,,,1,4,4,2,2,3,1,1,2,2,,1,1,2,,,2,3,,,
BUCARAMANGA,2014,,,,,,,3,,1,,2,,2,2,2,,,3,,,3,2,1,3,,2,,3,,,,2,,1,,,5,,2,1,1,2,3,,,5,2,1,2,,,,
CALI,2014,2,,3,3,,1,4,4,3,,2,7,7,6,2,3,5,3,5,6,6,6,5,4,6,7,4,1,8,3,2,4,1,7,2,14,2,4,,5,1,2,2,4,4,4,5,3,5,1,2,2,
CARTAGENA,2014,,,,1,,,,,,,,1,1,4,,,1,1,,1,,,,,,1,,,1,,,,,1,,1,1,,,,,,,,,,1,2,,5,,1,
CUCUTA,2014,,,,,1,,,2,1,,,,,,2,,3,,,,,,,,,,1,,,,1,,,,,,,,,,1,,,,,,,,,1,,,
FLORENCIA,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,1,3,,,2,,,,,2,1,,,2,,,,4,1,1,,,2,
IBAGUE,2014,,,,,,,,,,1,,,,,,,,,,,,,,,,,2,,,,1,,1,,1,,2,,2,,,,,,,,1,1,,,,,
LETICIA,2014,,,1,,,,,,,,,,,,,,,,,,,,,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,
MANIZALES,2014,,,,,,,,,1,,,,,,,,,,1,,,,,,,,2,,,,,,,,,,,,,,,,,1,1,,,,1,1,,,
MEDELLIN,2014,,4,2,7,7,5,5,2,3,4,5,3,2,5,1,1,1,,3,3,6,1,4,8,4,6,3,2,,2,6,3,8,2,5,2,6,4,4,5,,2,,1,2,2,3,5,,1,3,1,
MITU,2014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,1,,,,,,,,
MOCOA,2014,,,,,,,,1,,1,,,,,,,,,,,,,,1,,,,,,,,,1,2,1,,,2,,,2,,,,,,,,,,,,
MONTERIA,2014,,,,1,,,,2,,,1,,,,1,,,1,,,,4,,,1,1,,1,,,,1,,,,,3,,,1,,,3,2,1,,1,,1,2,,,
NEIVA,2014,,1,,2,1,1,1,2,,1,,,5,,,4,,,1,1,,,,1,1,2,1,1,1,1,1,3,,1,1,1,1,1,1,1,,,,2,,,1,3,1,1,,,
PASTO,2014,,2,1,3,3,,,,1,,,1,2,,,2,,,,,,,,2,,,,2,2,,,,2,3,,,3,3,5,,,,1,,,,,,,,,2,
PEREIRA,2014,,1,5,1,5,4,4,9,1,2,2,1,8,1,,3,2,1,,2,,,1,1,1,,,2,,,,,,1,,,,1,1,2,,,,,1,2,,,,,2,,
POPAYAN,2014,1,1,,,4,,1,,1,,1,1,,,3,,,,,1,,,4,,,,,1,,,,,,,,1,2,,,,2,,,,,,,,,,,1,
PUERTO CARREÑO,2014,,,,,,,,,,,1,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PUERTO INIRIDA,2014,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUIBDO,2014,,,,,,,,,,,,,,,,,,,,,,1,,5,,1,,,,,,,,,1,1,,,,,,,1,,1,1,,,,,,,
RIOHACHA,2014,,,,,,,,,,,1,3,,,1,,,,1,,1,,1,,1,,,,2,1,1,,,2,,,,,1,,,,2,,,1,,1,1,,,,
SAN ANDRES CAP,2014,,,,,,,,4,,1,2,,,2,,2,,,,1,3,2,,,1,,3,1,,3,2,,2,3,,2,,,,,2,1,1,,,,,1,,,,,
SAN JOSE DEL GUAVIARE,2014,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,1,,1,,1,,,,1,,,,,,,,,,
SANTA MARTA,2014,,1,2,,,,1,,,1,,,1,1,1,1,,3,,2,1,1,,1,,,,,,2,,,2,,1,,,,,,1,,,,1,,,1,,,1,,
SINCELEJO,2014,,,,1,,1,,3,3,4,1,1,1,,1,2,,1,1,,,1,1,1,,2,1,,2,1,2,1,,,1,2,,3,,,,3,,3,1,1,,,4,,1,1,
TUNJA,2014,,,,,,,,,,,,,,,1,,1,,,,,,,1,,,,,,1,,,,,,,,,,,1,,,,,,,,,,1,,
VALLEDUPAR,2014,,3,,,,,1,,,1,,1,,1,,1,,,,,,,,1,,1,1,,1,,,2,1,,,1,,1,1,1,,,,,4,,,,1,2,,,
VILLAVICENCIO,2014,,,,3,1,,,,,,,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
YOPAL,2014,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,,,1,3,,1,,,,,,,,,,,,,,,,,,,
ARAUCA CAP,2015,,1,1,,1,,,1,1,,1,,1,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,1,,,,,,
ARMENIA,2015,,,,,1,,1,,2,1,3,,,,,,1,1,,,1,,,2,,,,,2,,,,1,,,1,,,,,,,,,,,,,1,,,,
BARRANQUILLA,2015,,4,4,,1,1,,,3,2,2,4,,,2,,2,,,3,3,4,,1,4,3,3,1,1,2,4,2,2,,1,3,,1,2,,,,,1,2,,,1,,,,1,
BUCARAMANGA,2015,,3,1,2,2,4,1,3,7,,,,2,1,,1,2,3,2,1,1,1,,,3,5,1,,1,2,5,2,2,1,1,1,,,,,2,,,,,,,2,,,,,
CALI,2015,2,5,4,6,4,1,3,2,7,2,4,2,3,3,2,1,5,3,2,5,3,4,1,3,,2,4,2,6,1,1,1,1,1,1,1,1,,2,,2,1,2,,3,1,,1,2,1,1,,
CARTAGENA,2015,2,2,,1,1,1,,1,,,,,,1,1,,,1,2,,1,,,,1,,,1,1,1,,1,,,,,,,1,,,,,,,,,,,1,,2,
CUCUTA,2015,,,,,,,,,1,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLORENCIA,2015,,3,,,1,2,1,2,,1,,,1,,,1,,,,1,,,,2,,,1,,1,,,,,1,3,,,,1,1,1,2,,,,1,,,,,,,
IBAGUE,2015,2,,,,2,1,,1,,,,,,3,,3,1,,,2,,1,,1,1,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,
LETICIA,2015,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANIZALES,2015,,,,,,,3,,,,,,,,,,,,,1,,,,1,,,,,,1,,,,1,,,,,,,,,,,,,,1,,,,,
MEDELLIN,2015,,8,4,4,8,4,2,2,3,1,1,,3,6,1,3,4,3,5,3,3,3,2,,4,,2,3,5,3,2,2,1,5,1,,1,2,1,2,1,4,1,1,1,2,1,,2,1,2,1,
MITU,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,
MOCOA,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
MONTERIA,2015,2,4,1,,,1,,,,2,1,1,1,2,,3,,2,,,,3,,,1,,3,,2,3,1,,1,1,,,,,,,,,,,,1,,,,,,,
NEIVA,2015,,1,,,3,1,,,1,1,,,1,1,2,2,2,1,2,1,,,,1,,4,2,2,1,,1,1,3,2,,2,,2,1,,1,,,,,1,1,,3,1,,,
PASTO,2015,,,2,1,3,1,,1,1,,1,1,,1,,,1,,1,2,,,2,,1,,2,,4,3,,,,2,,,,,1,,,,1,,,,,,,,,,
PEREIRA,2015,,,1,1,1,,4,,,2,2,3,1,3,1,,1,1,,1,,2,,,1,1,,2,1,,,,,1,2,,3,,1,,1,2,1,,1,1,1,4,,2,2,,
POPAYAN,2015,,,1,,,,,,1,,,,,,,,1,,,,,3,,,,,1,2,,,1,,,,,,,,,,1,,,,1,,,,,,,,
PUERTO CARREÑO,2015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PUERTO INIRIDA,2015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUIBDO,2015,,,,,,,1,,,,,,,,,,,,,,,,1,,,1,1,,1,,,,,1,,,1,,,,,,,,,,,,,,,,
RIOHACHA,2015,2,,3,1,1,,1,,,2,,,1,2,2,,,1,3,1,,1,1,1,,1,1,,,,1,,1,,1,3,,,1,1,,,,,,,,,,,,,
SAN ANDRES CAP,2015,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JOSE DEL GUAVIARE,2015,,2,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,
SANTA MARTA,2015,,,5,1,,,,2,,,,,,1,,,,1,1,,3,3,,,,,,1,2,,1,,,,,,,,2,1,,,,,,,,,,,,,
SINCELEJO,2015,,,,,,,,,,1,,,2,,2,2,,2,,,2,2,,3,2,,1,2,,2,2,2,3,3,1,,1,2,1,1,,,1,,,1,,1,1,,,1,
TUNJA,2015,,,1,,,,,,,,,,1,1,1,,1,,1,,,,,,,,1,,,,2,,1,,,,,1,,,,,,,,,,,,,,,
VALLEDUPAR,2015,,,1,1,,,,,,,,1,1,1,3,1,,,,2,,1,1,2,,,,2,,1,,,,2,1,1,,,1,,1,1,1,,,,1,1,,,,,
VILLAVICENCIO,2015,,,,1,,,,,,,1,,,,,,,1,1,2,1,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,
YOPAL,2015,,,,,,2,,,,,1,,,,,,2,1,,2,,,,,,,,2,2,,,,,1,,1,,,,,,,2,,,,,1,,,,,
ARAUCA CAP,2016,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARMENIA,2016,,,,1,1,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,5,,,,1,2,2,,1,1,,,,1,,,,
BARRANQUILLA,2016,,,,,1,,1,,2,,,,1,,1,1,,,1,,,,1,,,1,,,,,,1,,,,,1,,,2,,,,,1,,1,,2,,1,,
BUCARAMANGA,2016,1,,3,1,1,,1,,,,,,,1,1,,,,2,1,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,
CALI,2016,,3,2,1,4,,2,2,2,2,1,3,,,,,1,2,1,1,,1,1,2,,2,2,,2,5,,,1,,1,1,2,,3,,,2,,1,1,,3,2,1,3,3,2,
CARTAGENA,2016,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
CUCUTA,2016,,,,,,,,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLORENCIA,2016,,,,,,,,,,,,1,1,,,,,3,,2,1,,,,,1,,1,1,2,1,,,,,,2,2,,1,1,1,,,,,,,,,,,
IBAGUE,2016,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,
LETICIA,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
MANIZALES,2016,,,,,,,,,,,,,,,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,1,,
MEDELLIN,2016,,1,,,1,5,3,2,3,,2,4,,1,,,,,2,,2,1,1,,1,2,,1,2,1,1,1,3,4,2,,1,1,3,1,1,1,,2,,,2,,1,,,2,
MITU,2016,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOCOA,2016,,,,1,1,,1,,,,,,,,,,,,,,1,,,,,,,,1,,,,1,,,,,,,1,,,,,,,,,,,,,
MONTERIA,2016,,,,,,,,2,,,,,,,,,1,,,1,,,,1,1,,1,,,,,,,,,,,,1,,,,,,,1,,,,,,,
NEIVA,2016,,,1,,,2,2,,,,,,,1,1,1,3,,,,,,1,,,,2,1,,,,,,,1,1,2,,,,,,2,,,2,1,1,1,,1,2,
PASTO,2016,1,5,3,4,,,,,,2,1,,,,,,,,,,,,,,,,1,,1,,1,,1,,,1,1,,,1,,,2,,1,1,,,1,,,,
PEREIRA,2016,,,,,,,,,,,1,,,,,1,,,,,1,,,1,,,1,,,,,1,,1,,,,,,,,,,,,,1,,,,,,
POPAYAN,2016,,,,,,2,,,,,,,,1,1,,,1,,,,,,,1,1,,,,,,,1,,,,,,1,,,1,,,,,,,,,,,
PUERTO CARREÑO,2016,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PUERTO INIRIDA,2016,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUIBDO,2016,,1,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,2,1,,,,1,,,,,,,
RIOHACHA,2016,,,,,,,,,,,1,,1,,,,,,,,2,,1,1,1,,,,,,,1,,,,,1,,,,,,,,,,,,,,,1,
SAN ANDRES CAP,2016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SAN JOSE DEL GUAVIARE,2016,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA MARTA,2016,,2,,,1,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,1,,,,,,,,,,,,,,,
SINCELEJO,2016,,,1,1,1,,,,,,,,,,,,,,,,,1,,1,,,,,1,2,1,,,,1,,,1,,1,1,,1,,1,,,,,,,,
TUNJA,2016,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,,,,,,,,,,
VALLEDUPAR,2016,,,,,,,1,,,,,,,,1,2,,1,,,,,,,,,,,,1,,1,1,,,1,1,1,,,,1,,,,,,,,,,,
VILLAVICENCIO,2016,,,,,4,,,,,1,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YOPAL,2016,,,,,,,,,,,,,,1,,1,1,1,,,1,1,,,,,,,,,,,,,,,,,,,1,,1,,,,,1,1,,,,
ARAUCA CAP,2017,,,,,,,,1,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,
ARMENIA,2017,,,,,,,,,,,,,,1,1,,,,,,,,2,,,,,,,1,2,,2,2,,,2,,,1,2,,,,4,,1,7,,2,3,2,
BARRANQUILLA,2017,,,,,,,,1,,1,,,,,,,,,,,,2,1,,1,,,1,,5,,,1,,2,,2,2,,1,,,,,2,,4,,1,,1,,
BUCARAMANGA,2017,,,1,1,,,,,1,1,,,,,,,,,,1,,,,,,1,1,,1,,,,1,,,1,,1,2,,,1,1,,2,1,,2,2,4,1,1,
CALI,2017,1,5,4,,1,,1,1,3,2,3,,2,2,1,5,1,4,3,2,1,3,,,1,2,,,3,1,2,,4,2,3,2,2,,4,1,2,2,4,2,7,2,5,3,1,1,3,4,
CARTAGENA,2017,,1,,,,,1,,,,,,,,,1,,,,,,,,,1,,,,,1,,1,,,,,,,,,,,,,,,,,,,,,
CUCUTA,2017,,,,,,,,1,,,,,,,,,,,,,,,,1,,,,,1,,,,,,1,,,2,,,,,,,,,,,,,,2,
FLORENCIA,2017,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,1,1,,2,,2,2,1,,2,,,,,2,,2,2,,,2,,,,
IBAGUE,2017,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,2,2,,1,,1,,2,,,1,,,
LETICIA,2017,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANIZALES,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,
MEDELLIN,2017,,,1,3,2,1,,2,,1,,,2,,,,3,,1,,1,1,1,1,3,1,1,,3,3,1,1,,2,2,1,3,6,4,1,5,5,4,6,1,4,3,2,2,2,8,1,
MITU,2017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOCOA,2017,1,,,,,,,,,,,1,,,,,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,
MONTERIA,2017,1,,,,,,,,,,,,,,,,,,,,,1,,1,,,,1,,,,,,,,,,,,,,,,,,1,,,,,,,
NEIVA,2017,,2,3,,2,,1,,1,1,,,,1,,,,,1,,1,,,2,,,,3,,,,3,1,2,2,2,1,1,,1,3,,,,2,1,,2,1,1,1,1,
PASTO,2017,,,,1,,,,,,,,1,,,3,1,,1,,,,,,,,,,,,,,,1,1,,,1,,2,,1,,1,,,,,4,,,,1,
PEREIRA,2017,,,,,,,,,,,,,,,1,,1,1,,,,,,,1,,,1,,,2,,,,1,1,,,1,,3,4,,,2,,,6,2,,,2,
POPAYAN,2017,,,,,,,,,,,1,1,,1,,,,,,,,,,,,1,,,,,,,,,1,,,2,,,,,,,,,,2,,,,,
PUERTO CARREÑO,2017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PUERTO INIRIDA,2017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUIBDO,2017,,1,,,,,,,,,1,,,,,,,,,1,,,,,,,,,,,,1,1,1,,,,,,,,,,,,,1,,,,,,
RIOHACHA,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,,,,,,,1,,,,,,,,,,,,,
SAN ANDRES CAP,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,
SAN JOSE DEL GUAVIARE,2017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA MARTA,2017,,1,,,,,,,,,,,,,,,,,,,,1,1,1,,,1,,,,,1,,,,1,,,2,,1,,1,,,,1,1,2,,2,,
SINCELEJO,2017,1,,1,,,,,,,1,,2,2,,1,,,1,,1,1,,,1,1,,,1,1,1,,1,1,1,,1,1,1,,,,,,,,2,,,,,1,,
TUNJA,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,
VALLEDUPAR,2017,,,1,,,,1,,,,,,,1,1,,,1,,,1,,1,2,,,,,,,,,,,1,,,1,,1,,,,,,,1,1,3,,,,
VILLAVICENCIO,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,1,1,2,,,,,
YOPAL,2017,,,2,,,,1,,,1,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,,,,,,1,,,,,,,,,,
ARAUCA CAP,2018,,,,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1,
ARMENIA,2018,,1,3,,,1,,1,,,1,,,,,,,2,1,,1,1,,,,,,,,,,,,1,,2,,1,,2,1,1,1,1,,1,3,2,1,1,1,1,
BARRANQUILLA,2018,,,2,1,1,,1,1,,,,,,,,2,1,,1,,2,,2,,,1,,1,3,,,,,,,,,,2,1,,3,1,1,,,,,1,2,1,1,
BUCARAMANGA,2018,,1,,1,2,,,1,,1,,2,,1,,,1,,,2,,,,,,,1,,,,,,,,2,,,,1,1,,1,1,3,,,1,5,1,1,2,2,
CALI,2018,2,,3,3,,1,3,1,2,,,3,3,,1,4,1,,2,3,3,1,,,,,,,,,,,,,2,1,,1,1,4,2,4,7,5,3,,1,1,1,5,2,2,
CARTAGENA,2018,,,2,,1,,,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,2,1,,,,2,2,,1,,,,3,,,,,,,
CUCUTA,2018,4,,,,,,1,,,2,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FLORENCIA,2018,1,,,1,2,2,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,1,,3,2,1,1,,1,,,,,,,,1,
IBAGUE,2018,1,1,,,,5,,,1,,,,2,,,2,,,,,,,,1,,1,,,,,,,,,1,,,,,,1,1,,,,1,,,,,,,
LETICIA,2018,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MANIZALES,2018,1,,,,,,,,,,,,1,,,,2,,1,,,,,,,,,,,1,1,,,,,,,,,,,,,,,2,,1,,,,,
MEDELLIN,2018,1,7,6,5,4,3,8,1,7,3,6,2,9,4,8,10,10,4,2,5,3,9,2,,3,1,,,1,4,7,3,6,5,5,3,5,4,1,4,6,3,5,3,1,12,5,35,5,6,31,8,
MITU,2018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MOCOA,2018,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MONTERIA,2018,,,1,1,,,,,,2,2,,1,2,,,2,,1,,,,,,2,,,,1,,,,,,1,,,,,1,,1,,1,,,,,,,1,,
NEIVA,2018,2,5,1,1,1,4,2,3,1,,2,6,4,1,,1,,,,4,1,3,2,1,1,1,,,1,,,,,,1,1,,,,1,,2,,1,,2,1,,2,2,,4,
PASTO,2018,,,2,,,1,1,1,,1,,,,,,,2,2,,,,,,,,,,,,,,,,,1,,,1,,,,,1,1,1,1,,1,,,,,
PEREIRA,2018,1,,6,,12,,,,2,1,,,,,,3,2,,,,,1,,3,1,3,,,,,,,,,,,1,,,2,,1,,1,1,2,,1,,2,1,,
POPAYAN,2018,2,,,,,,,1,,,,,,,,,,4,,,3,2,,,,,,,,,,,,,,,1,,,,,1,,,,,1,,,1,1,,
PUERTO CARREÑO,2018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PUERTO INIRIDA,2018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
QUIBDO,2018,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RIOHACHA,2018,,,,,1,,,2,1,,3,,,,,,1,,,,1,,,1,,,,,,,,,,,,,,,1,,,,,,,,2,,,1,1,,
SAN ANDRES CAP,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,
SAN JOSE DEL GUAVIARE,2018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SANTA MARTA,2018,1,,,1,,,1,,1,,,,,,1,2,,,,,,,,,,1,2,,,1,,2,1,1,1,,,3,,1,,1,,,,1,1,2,,,,,
SINCELEJO,2018,1,1,3,,,,1,2,2,1,2,,1,,,,,2,,,1,,4,,,,,,1,,1,,,,,,,1,2,1,,,,,4,,1,,,,,2,
TUNJA,2018,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,1,,2,1,,,2,,,,,,,,
VALLEDUPAR,2018,,,,2,1,,,1,,3,,,,,,2,,,,,4,,,,1,,,,,,,,,2,,,,1,,,3,1,,,1,,1,1,1,,,,
VILLAVICENCIO,2018,,3,1,,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,2,,,,1,1,
YOPAL,2018,1,,,,,2,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,,,,1,
ARAUCA CAP,2019,,,1,,,1,,1,,,,,,1,,,,,1,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,1,,,,
ARMENIA,2019,,,2,,,,,,,,,,2,1,,1,1,,,2,,1,,,,,1,2,1,,1,,,,1,1,,,,,,,2,1,,,,,,,,,
BARRANQUILLA,2019,,1,4,1,2,,,2,1,2,1,1,,,,,1,,,1,,,1,,1,1,,2,,,1,3,2,2,1,,1,2,1,1,1,4,2,4,,,1,1,,,,,
BUCARAMANGA,2019,,2,2,1,1,1,2,2,,1,,,,1,2,,,,1,,1,2,,2,,2,,,1,,1,,,1,3,,1,1,,,,,,,,1,,,1,,,2,
CALI,2019,,2,1,4,5,3,1,3,1,1,4,1,4,3,1,1,5,8,3,,3,6,1,2,3,3,7,1,5,4,7,6,4,7,5,2,1,3,5,3,4,2,2,7,1,1,1,5,2,2,2,1,
CARTAGENA,2019,,,1,1,,2,,,,,,2,1,2,2,1,,,3,,1,,1,,,,,,,1,,,1,1,,,,,1,,,,,1,,,,,,,,,
CUCUTA,2019,,,1,,,,,,,,,1,,,,,,,,1,,,,,1,1,,,,,,,,,,,1,,,1,,,,,,,,,,,,,
FLORENCIA,2019,,2,3,,,,,1,,1,,,,,1,2,,1,,,,1,,,,,1,1,,,1,,,,,1,1,,,,1,,,,,1,1,,,,,,
IBAGUE,2019,,1,,,,,,,,2,1,,,,,1,,1,1,1,1,,,1,,,1,2,1,,,,,1,2,,,,1,,2,,,,1,1,,,,1,,,
LETICIA,2019,,,,1,1,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
