entity,year,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
CESAR,2016,0,1,1,0,1,1,0,0,1,1,0,0,1,3,0,0,0,1,0,0,2,0,2,1,1,0,0,2,0,0,0,0,0,1,1,0,0,2,1,2,2,1,0,1,0,3,1,0,0,1,0,0,
CESAR,2016,9,7,4,5,4,11,6,13,5,8,4,1,9,7,7,3,4,8,5,2,4,3,6,8,1,2,9,5,6,6,8,11,5,2,6,6,7,5,6,5,3,4,8,6,3,9,9,7,7,6,9,6,
CESAR,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CORDOBA,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CORDOBA,2016,0,2,1,1,0,0,1,0,1,0,0,0,3,1,2,1,1,1,2,1,0,1,1,2,1,2,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CORDOBA,2016,5,5,4,5,4,2,3,9,1,6,5,2,5,9,7,10,6,4,1,5,2,2,5,5,4,2,3,4,4,1,1,4,5,3,1,10,1,2,4,11,2,5,3,6,1,2,9,3,1,2,2,3,
CORDOBA,2016,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,
CUNDINAMARCA,2016,0,0,0,0,0,1,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0,
CUNDINAMARCA,2016,0,1,2,0,2,1,0,1,0,5,1,1,0,2,0,0,0,1,0,3,1,0,1,1,0,3,4,1,0,0,4,2,2,0,1,3,3,0,0,1,0,1,3,1,2,1,1,0,1,4,3,0,
CUNDINAMARCA,2016,5,4,4,5,6,6,3,3,5,7,4,3,2,3,4,5,11,7,7,4,6,6,6,3,10,11,7,10,5,4,4,4,4,4,10,10,4,6,7,12,8,7,10,8,3,7,7,8,4,4,9,6,
CUNDINAMARCA,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,
CHOCO,2016,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CHOCO,2016,2,1,2,1,0,1,0,0,0,1,1,0,0,0,1,2,1,1,0,0,0,1,2,0,1,0,0,0,0,0,2,0,1,0,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,
CHOCO,2016,8,7,6,6,5,3,3,1,6,5,7,3,4,5,3,4,8,6,2,10,7,7,3,9,5,10,7,6,4,6,5,4,7,5,7,5,7,1,7,4,5,5,3,2,3,5,4,6,4,6,2,3,
CHOCO,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,1,
HUILA,2016,0,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,
HUILA,2016,0,0,1,1,1,0,0,1,1,0,0,1,0,0,2,2,2,1,0,2,2,1,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,2,0,3,0,1,0,0,1,1,2,0,0,2,1,
HUILA,2016,8,7,7,3,4,7,5,6,6,4,7,0,5,5,5,5,4,10,2,6,4,5,5,2,7,6,4,6,5,9,5,7,4,8,6,2,4,6,5,4,9,4,4,5,6,4,6,6,6,6,6,5,
HUILA,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
LA GUAJIRA,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,
LA GUAJIRA,2016,1,1,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,2,0,0,1,2,1,1,0,2,1,0,1,1,1,0,0,0,
LA GUAJIRA,2016,12,4,3,4,2,4,6,4,5,7,10,3,3,4,8,7,5,2,1,7,6,4,4,10,5,3,2,6,2,6,6,8,5,4,3,7,7,4,2,6,7,6,8,6,1,4,3,5,6,7,1,1,
LA GUAJIRA,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,
MAGDALENA,2016,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
MAGDALENA,2016,2,0,2,0,0,0,1,0,0,1,0,0,0,2,0,0,0,2,0,0,0,1,0,1,0,0,0,1,1,3,0,0,1,2,1,1,0,0,1,0,0,1,0,1,0,2,0,0,0,0,1,0,
MAGDALENA,2016,3,6,8,9,6,5,4,11,14,5,2,3,7,4,5,3,1,4,4,5,3,3,5,12,3,6,5,8,5,6,10,7,6,7,10,4,6,4,8,4,5,4,4,2,3,4,7,8,2,12,5,8,
MAGDALENA,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,
META,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
META,2016,1,0,1,1,0,2,0,1,1,3,1,1,2,2,0,1,0,0,0,0,1,0,2,1,1,0,1,1,0,2,1,1,3,0,2,0,0,0,1,0,1,1,0,0,0,1,1,0,1,0,0,1,
META,2016,8,8,8,9,8,8,7,12,9,8,10,4,4,3,7,11,10,7,11,6,7,11,9,11,6,6,9,7,8,12,8,9,6,9,9,9,7,7,8,10,12,10,9,10,6,9,10,9,9,2,5,10,
META,2016,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,
NARIÑO,2016,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,
NARIÑO,2016,1,1,2,1,3,1,1,1,0,0,1,1,0,1,1,0,2,0,1,0,1,1,0,0,3,4,0,0,0,0,0,0,1,1,0,1,0,1,1,3,0,1,0,0,1,1,1,2,1,0,0,1,
NARIÑO,2016,2,6,5,3,3,0,4,2,3,2,2,0,2,4,2,3,2,4,2,3,3,3,2,2,1,0,4,2,4,3,3,1,2,0,3,0,5,1,3,3,1,1,2,1,3,2,1,1,5,2,0,4,
NARIÑO,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,
NORTE SANTANDER,2016,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
NORTE SANTANDER,2016,1,0,0,0,1,0,0,0,1,3,0,1,0,1,1,0,2,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,3,2,0,1,0,1,2,2,1,0,2,2,0,0,1,0,1,2,2,0,
NORTE SANTANDER,2016,12,6,7,10,8,7,13,12,12,8,9,6,7,3,11,9,12,12,9,4,6,9,4,8,7,8,8,6,6,5,5,8,14,9,8,4,9,2,12,6,7,6,10,3,4,5,10,5,6,10,4,6,
NORTE SANTANDER,2016,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,2,2,1,1,1,2,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,
QUINDIO,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,
QUINDIO,2016,0,0,0,0,0,2,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,3,1,1,0,0,2,0,0,0,1,1,0,2,0,2,0,0,0,
QUINDIO,2016,2,2,3,3,4,6,6,1,2,7,2,0,2,3,3,3,3,6,2,7,5,4,3,1,9,5,1,6,3,5,1,3,0,7,5,4,5,4,2,5,3,1,1,4,3,4,2,6,3,7,1,6,
QUINDIO,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
RISARALDA,2016,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,2,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,2,0,1,0,0,0,2,1,0,0,0,1,0,1,1,0,
RISARALDA,2016,3,1,2,1,3,1,0,1,2,1,1,4,3,3,0,2,1,1,1,1,2,2,0,1,0,2,0,1,1,1,3,2,0,0,1,3,4,1,0,1,1,2,1,2,0,3,1,1,0,2,1,1,
RISARALDA,2016,14,10,14,5,7,4,4,9,7,11,4,3,10,10,13,11,11,12,9,10,18,8,12,11,5,15,14,13,12,11,10,11,14,9,8,11,10,15,11,7,12,12,12,13,6,7,2,6,10,5,7,8,
RISARALDA,2016,1,0,0,1,0,0,0,0,1,0,2,1,1,0,0,0,0,0,2,1,1,0,1,1,0,0,0,2,0,0,1,0,1,0,1,0,1,1,1,0,2,1,1,1,1,1,1,0,1,0,1,3,
SANTANDER,2016,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,
SANTANDER,2016,0,4,0,1,2,1,1,1,2,1,0,2,3,0,1,0,0,1,2,3,0,2,2,1,1,2,5,3,0,0,1,3,5,0,1,1,3,0,2,1,1,4,2,1,4,0,0,0,0,2,0,2,
SANTANDER,2016,15,8,15,6,15,14,9,9,14,14,12,6,10,9,14,13,12,11,6,8,15,8,9,6,8,10,8,13,7,10,8,13,8,10,8,10,11,13,11,12,9,13,11,16,3,8,11,10,3,10,11,11,
SANTANDER,2016,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,
SUCRE,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
SUCRE,2016,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
SUCRE,2016,0,2,1,5,2,1,2,2,1,1,0,1,1,3,2,0,0,2,2,1,1,1,0,1,1,2,0,1,1,2,2,5,2,3,1,1,2,1,2,2,1,2,1,1,1,1,0,1,1,0,1,3,
SUCRE,2016,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
TOLIMA,2016,1,0,2,0,0,1,0,0,1,0,0,0,0,1,1,1,0,2,0,2,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,
TOLIMA,2016,0,1,0,1,2,1,0,0,2,1,0,1,2,0,2,1,1,0,0,2,3,0,1,1,0,4,3,3,1,1,3,1,0,2,2,0,0,2,0,1,1,2,1,1,2,2,0,1,0,1,0,1,
TOLIMA,2016,6,15,4,7,5,7,8,6,10,9,13,1,14,11,9,13,9,6,9,8,5,5,10,3,6,11,6,8,6,10,8,3,9,6,10,5,8,10,16,5,10,4,3,6,5,9,6,4,5,4,5,4,
TOLIMA,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,
VALLE DEL CAUCA,2016,1,0,0,1,0,1,0,0,1,1,0,2,0,0,3,2,1,1,0,0,1,1,0,0,1,0,1,1,1,1,1,1,1,1,3,0,2,1,2,2,0,0,1,0,4,0,1,3,1,3,4,1,
VALLE DEL CAUCA,2016,6,6,5,8,7,3,2,5,5,5,4,1,6,5,9,3,3,4,3,4,2,7,0,6,4,4,3,2,7,4,5,4,1,8,1,10,4,1,4,4,6,4,6,5,6,7,5,7,9,7,5,2,
VALLE DEL CAUCA,2016,30,17,25,30,22,41,39,41,31,27,31,28,22,19,31,37,32,39,37,34,41,29,36,40,33,43,37,40,27,34,35,41,22,24,32,43,36,28,33,28,28,30,30,38,26,24,37,30,20,37,32,22,
VALLE DEL CAUCA,2016,0,0,3,1,0,4,2,3,0,1,0,1,1,1,0,3,1,2,0,2,0,1,3,1,0,3,2,5,2,0,3,1,2,1,3,0,2,2,0,2,2,1,2,0,1,0,0,2,0,8,0,2,
ARAUCA,2016,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,
ARAUCA,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,
ARAUCA,2016,0,2,2,2,1,1,4,2,1,0,1,0,3,4,6,3,3,3,5,2,3,0,0,1,1,2,0,1,4,3,2,1,1,1,3,1,1,2,0,5,0,2,1,4,1,1,3,2,1,3,1,0,
ARAUCA,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CASANARE,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,
CASANARE,2016,0,0,0,0,1,0,0,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,
CASANARE,2016,2,3,2,2,4,2,2,2,2,2,4,0,5,0,1,0,2,2,4,4,0,1,2,4,2,0,4,3,1,0,3,3,3,2,2,3,2,0,0,2,1,3,2,2,3,3,1,1,2,1,1,5,
CASANARE,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,
PUTUMAYO,2016,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
PUTUMAYO,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,
PUTUMAYO,2016,1,3,2,2,2,1,3,3,1,2,2,0,1,1,4,1,2,6,1,0,1,1,1,3,1,3,2,1,0,2,0,3,2,0,1,3,5,1,1,0,3,1,2,1,1,3,1,2,1,0,0,1,
PUTUMAYO,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
SAN ANDRES,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,
SAN ANDRES,2016,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,2,0,1,0,0,0,
AMAZONAS,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
AMAZONAS,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,
AMAZONAS,2016,1,0,0,0,1,0,1,1,3,0,2,6,1,8,14,9,4,15,6,8,9,0,2,3,2,0,0,0,0,2,0,1,0,1,1,1,0,1,5,1,3,1,1,1,4,1,3,4,1,1,1,0,
AMAZONAS,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,
GUAINIA,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GUAINIA,2016,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,1,0,2,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,2,0,
GUAVIARE,2016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
GUAVIARE,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,
GUAVIARE,2016,0,0,0,1,2,1,0,0,0,0,2,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,2,0,0,1,1,0,0,0,0,3,0,0,1,0,0,1,0,1,0,0,0,2,
VAUPES,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
VAUPES,2016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,
VICHADA,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
VICHADA,2016,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
VICHADA,2016,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,2,1,5,2,3,0,1,0,1,1,0,0,0,0,0,0,1,
VICHADA,2016,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
EXTERIOR,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,
EXTERIOR,2015,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,
EXTERIOR,2015,0,2,1,1,0,0,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,0,1,0,1,1,0,0,1,1,0,2,0,0,1,0,0,0,0,0,0,1,0,0,0,
ANTIOQUIA,2015,0,2,1,2,0,2,1,1,0,1,0,1,1,0,0,0,0,0,0,2,2,1,1,3,0,0,1,1,1,1,1,0,0,1,1,1,0,2,1,1,1,0,0,2,0,1,1,0,0,0,0,0,
ANTIOQUIA,2015,9,7,11,9,7,11,9,14,8,10,8,9,8,12,13,8,6,10,5,10,7,8,13,12,7,13,10,9,7,6,8,13,14,8,16,12,8,9,13,14,9,13,7,10,5,9,5,7,7,4,2,2,
ANTIOQUIA,2015,38,54,56,45,44,40,39,33,38,44,35,31,26,35,46,34,24,25,34,26,36,46,41,34,31,41,44,43,22,50,38,28,36,51,29,40,46,44,37,39,43,45,35,35,43,50,50,36,32,41,24,15,
ANTIOQUIA,2015,2,3,2,2,1,2,4,3,3,3,5,0,1,1,3,1,2,7,8,0,5,3,1,2,3,2,1,4,3,3,0,1,1,1,0,2,2,3,3,0,1,0,1,2,1,2,0,2,1,1,3,0,
ATLANTICO,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,
ATLANTICO,2015,4,2,4,4,3,1,1,1,2,0,1,2,2,2,1,2,2,4,3,2,2,0,2,0,3,4,2,2,4,0,1,6,2,1,0,0,2,1,2,1,2,4,3,4,1,2,1,4,3,0,0,0,
ATLANTICO,2015,16,15,13,18,18,14,19,20,13,21,25,15,14,24,15,19,19,24,15,20,19,13,12,14,20,17,14,19,13,24,20,12,16,12,27,17,11,14,16,16,12,25,15,16,23,14,17,10,10,19,8,1,
ATLANTICO,2015,0,0,0,0,0,2,0,3,3,0,2,0,0,1,1,2,1,0,1,1,0,0,0,2,0,0,1,1,1,0,0,0,1,0,1,0,2,1,0,1,2,0,2,0,0,0,0,3,0,0,1,1,
BOGOTA DC,2015,4,0,2,2,7,3,2,1,1,3,3,1,3,2,1,1,2,2,2,2,2,3,0,1,2,4,1,3,2,1,1,1,0,3,2,2,4,2,2,3,4,0,2,4,2,1,5,1,2,2,1,0,
BOGOTA DC,2015,6,3,6,9,4,6,3,7,4,4,5,8,7,8,4,4,4,5,7,8,5,3,5,6,3,13,6,7,0,4,1,8,2,6,6,2,8,9,5,6,9,7,5,4,3,4,7,5,5,3,1,2,
BOGOTA DC,2015,10,14,12,10,8,13,15,9,19,16,10,16,14,19,15,21,11,18,11,16,18,18,13,8,14,16,19,15,9,11,19,12,10,13,15,18,13,9,14,8,13,12,16,14,11,11,11,12,9,6,10,10,
BOGOTA DC,2015,1,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,3,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,2,0,1,3,0,
BOLIVAR,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,
BOLIVAR,2015,2,0,1,2,2,2,2,1,1,3,1,0,0,2,0,1,4,0,1,1,2,3,2,1,0,2,0,0,0,2,1,3,1,0,2,3,1,3,3,0,1,0,1,2,0,1,0,0,2,0,1,0,
BOLIVAR,2015,11,6,5,5,5,5,8,4,6,9,4,7,3,3,3,6,7,6,9,4,6,4,8,6,5,10,4,4,7,11,6,6,6,11,4,7,8,10,4,4,6,10,4,13,2,5,2,3,2,2,4,3,
BOLIVAR,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,
BOYACA,2015,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,
BOYACA,2015,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,3,0,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,
BOYACA,2015,3,0,1,0,1,0,2,0,3,1,1,2,1,4,1,2,4,2,0,3,2,3,0,1,2,1,0,0,1,4,2,0,3,3,0,2,3,1,3,1,0,0,1,2,1,1,3,2,1,0,0,1,
CALDAS,2015,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,
CALDAS,2015,1,0,1,1,0,1,1,1,1,2,0,0,0,0,1,0,2,1,1,1,2,2,1,0,0,4,3,1,1,0,0,2,1,0,0,1,0,2,0,1,1,1,0,1,1,2,0,0,1,0,0,0,
CALDAS,2015,3,7,8,3,7,7,7,8,2,6,6,4,2,4,5,7,4,8,2,7,6,4,2,3,10,5,6,5,8,2,7,3,8,5,8,4,7,6,2,2,6,7,6,4,5,6,5,7,4,3,1,1,
CALDAS,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,
CAQUETA,2015,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
CAQUETA,2015,0,3,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,3,0,0,1,0,0,0,0,0,2,1,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,
